data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,fonte_wattagem,fonte_certificacao,fonte_modular,fonte_atx3
2026-05-16,fonte,1020664,"Fonte Atx 0600 W Bluecase Blu600-pfcps2bx, Pfc Ativo, Com Cabo, Com Caixa",0.0,198.84,198.84,0,0,0,True,Bluecase,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/1020664/fonte-atx-0600-w-bluecase-blu600-pfcps2bx-pfc-ativo-com-cabo-com-caixa-bccpfc-gar-t3m,600.0,,,False
2026-05-16,fonte,953638,Fonte Gamer 650w Reais 80 Plus Bronze Pfc Ativo Com Ventoinha RGB Bivolt,0.0,259.99,246.99,5,0,0,True,Aitek,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/953638/fonte-atx-650w-rgb-ventoinha-120mm-compativel-pc-amd-intel-bivolt-automatica,650.0,Bronze,,False
2026-05-16,fonte,259694,"Fonte Mymax ATX, 1000W, 80 Plus Silver, PFC Ativo - MPSU/FP1000",0.0,499.0,449.1,10,5,3,True,Mymax,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/259694/fonte-mymax-atx-1000w-80-plus-silver-pfc-ativo-mpsu-fp1000,1000.0,Silver,,False
2026-05-16,fonte,721743,Fonte 500w 80 Plus Bronze Atx Com Pfc Ativo Sevenhero Preta,0.0,299.0,299.0,0,0,0,True,Outros,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/721743/fonte-500w-80-plus-bronze-atx-com-pfc-ativo-sevenhero-preta,500.0,Bronze,,False
2026-05-16,fonte,776858,Fonte Atx 650w Acer Ac650 Full Modular 80 Plus Bronze Branca,0.0,519.9,519.9,0,0,0,True,Acer,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/776858/fonte-atx-650w-acer-ac650-full-modular-80-plus-bronze-branca,650.0,Bronze,Full,False
2026-05-16,fonte,246360,"Fonte Pixxo SFX, 200W, 20/24 Pinos, Box - PL200WRPBG",0.0,89.0,89.0,0,0,0,True,Pixxo,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/246360/fonte-pixxo-sfx-200w-20-24-pinos-box-pl200wrpbg,200.0,,,False
2026-05-16,fonte,232021,"Fonte BRX, 1000W, 80 Plus Bronze, RGB, Bivolt",0.0,574.2,574.2,0,0,0,True,BRX,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/232021/fonte-brx-1000w-80-plus-bronze-rgb-bivolt,1000.0,Bronze,,False
2026-05-16,fonte,951034,Fonte Asrock Pro 750w 80 Plus Bronze Atx 3.1 - Pro-750b,0.0,549.99,494.99,10,0,0,True,ASRock,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/951034/fonte-asrock-pro-750w-80-plus-bronze-atx-3-1-pro-750b,750.0,Bronze,,False
2026-05-16,fonte,149757,"Fonte Aerocool Gamer, 500W, 80 Plus Bronze, PFC Ativo, Full Range, KCAS",0.0,328.12,278.9,15,3,2,True,AERO COOL,Hardware/Fontes/Fonte 500W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/149757/fonte-aerocool-gamer-500w-80-plus-bronze-pfc-ativo-full-range-kcas,500.0,Bronze,,False
2026-05-16,fonte,655438,Fonte Atx 350w Real Gamer C3tech Ps-350bk 24 Pinos Com Chave,0.0,148.5,148.5,0,0,0,True,C3Techtech,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/655438/fonte-atx-350w-real-gamer-c3tech-ps-350bk-24-pinos-com-chave,350.0,,,False
2026-05-16,fonte,512433,"Fonte De Alimentação Pcyes Schocker 600w, 80 Plus, White Pfc Ativo C/cabo",0.0,312.5,250.0,20,0,0,True,PCYES,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/512433/fonte-de-alimentacao-pcyes-schocker-600w-80-plus-white-pfc-ativo-c-cabo,600.0,,,False
2026-05-16,fonte,996231,Fonte De Alimentação Thermaltake 550w Tr2 S 80 Plus Atx 3.0 - Ps-trs-0550nnfawb-1,0.0,420.36,378.32,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 550W,Sem Garantia,True,https://www.kabum.com.br/produto/996231/fonte-de-alimentacao-thermaltake-550w-tr2-s-80-plus-atx-3-0-ps-trs-0550nnfawb-1,550.0,,,True
2026-05-16,fonte,715055,"Fonte New Hero Tesla, RGB, 650w, 80 Plus Bronze, Pfc Ativo, Preto",0.0,332.91,332.91,0,0,0,True,Outros,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/715055/fonte-new-hero-tesla-rgb-650w-80-plus-bronze-pfc-ativo-preto,650.0,Bronze,,False
2026-05-16,fonte,908050,"Fonte De Alimentação 350w Com Pfc Ativo, Entrada Ac De 110v A 220v Bluecase - Blu350-pfcps2",0.0,180.41,153.35,15,0,0,True,Bluecase,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/908050/fonte-de-alimentacao-350w-com-pfc-ativo-entrada-ac-de-110v-a-220v-bluecase-blu350-pfcps2,350.0,,,False
2026-05-16,fonte,600821,Fonte Atx Duex 230w Dxpro Vx230se,0.0,64.26,57.83,10,0,0,True,Duex,Hardware/Fontes/Fonte 230W,Sem Garantia,True,https://www.kabum.com.br/produto/600821/fonte-atx-duex-230w-dxpro-vx230se,230.0,,,False
2026-05-16,fonte,994583,Fonte Gamer Atx Aerocool Vx-700 700w Bivolt Sem Cabo,0.0,298.21,298.21,0,0,0,True,Aerocool,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/994583/fonte-gamer-atx-aerocool-vx-700-700w-bivolt-sem-cabo,700.0,,,False
2026-05-16,fonte,185319,"Fonte Gamemax, 400W, 80 Plus Bronze, Box - GP400A",0.0,442.5,362.85,18,5,1,True,Gamemax,Hardware/Fontes/Fonte 400W,Sem Garantia,False,https://www.kabum.com.br/produto/185319/fonte-gamemax-400w-80-plus-bronze-box-gp400a,400.0,Bronze,,False
2026-05-16,fonte,705830,Fonte Atx 500w Apfc Tronos Trs/500pfca 24 Pinos Box,0.0,132.99,119.69,10,0,0,True,Tronos,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/705830/fonte-atx-500w-apfc-tronos-trs-500pfca-24-pinos-box,500.0,,,False
2026-05-16,fonte,887828,Fonte De Alimentação Duex 500w Pfc Ativo - Dx500fse Pfc,0.0,210.0,172.2,18,5,1,True,Duex,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/887828/fonte-de-alimentacao-duex-500w-pfc-ativo-dx500fse-pfc,500.0,,,False
2026-05-16,fonte,690628,Fonte Duex Multi Pro 850w Full Modular Atx Gold,0.0,635.63,635.63,0,0,0,True,Duex,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/690628/fonte-duex-multi-pro-850w-full-modular-atx-gold,850.0,Gold,Full,False
2026-05-16,fonte,727470,Fonte G-hox Kp550w 80 Plus Bronze C/ Cabo Força (imp),0.0,249.99,249.99,0,0,0,True,Outros,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/727470/fonte-g-hox-kp550w-80-plus-bronze-c-cabo-forca-imp-,550.0,Bronze,,False
2026-05-16,fonte,328785,"Fonte Vinik Dash, 400W, RGB, Preto - VFG400WPR",0.0,327.42,327.42,0,0,0,True,Vinik,Hardware/Fontes/Fonte 400W,Sem Garantia,True,https://www.kabum.com.br/produto/328785/fonte-vinik-dash-400w-rgb-preto-vfg400wpr,400.0,,,False
2026-05-16,fonte,540550,"Fonte Knup Kp-535 Cowboy, 600W, ATX, Real",0.0,269.99,269.99,0,0,0,True,Knup,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/540550/fonte-knup-kp-535-cowboy-600w-atx-real,600.0,,,False
2026-05-16,fonte,887142,"Fonte Gamer PCyes Electra, 600w, Pfc Ativo, Preto, Elec600w",0.0,309.9,247.92,20,0,0,True,PCYES,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/887142/fonte-gamer-pcyes-electra-600w-pfc-ativo-preto-elec600w,600.0,,,False
2026-05-16,fonte,1019429,"Fonte 1000w 80 Plus Gold Lian Li Edge Gold, Atx 3.1, Full-modular, Black - Eg1000g Black Br",0.0,1387.25,1220.78,12,0,0,True,Lian Li,Hardware/Fontes/Fonte 1000W,Sem Garantia,True,https://www.kabum.com.br/produto/1019429/fonte-1000w-80-plus-gold-lian-li-edge-gold-atx-3-1-full-modular-black-eg1000g-black-br,1000.0,Gold,Full,False
2026-05-16,fonte,988332,"Fonte Gamer C3tech, 750w, Atx, 80 Plus Bronze, Cybernetics Gaming, Full Modular, Pfc Ativo - Ps-g750",0.0,653.19,600.93,8,0,0,True,Outros,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/988332/fonte-gamer-c3tech-750w-atx-80-plus-bronze-cybernetics-gaming-full-modular-pfc-ativo-ps-g750,750.0,Bronze,Full,False
2026-05-16,fonte,332304,"Fonte K-Mex ATX, 200W Real - PX300DNG",0.0,50.51,50.51,0,0,0,True,K-mex,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/332304/fonte-k-mex-atx-200w-real-px300dng,200.0,,,False
2026-05-16,fonte,174036,"Fonte Pcyes Electro V2, 750W, 80 Plus Bronze, PFC Ativo, Rev.2",0.0,539.88,539.88,0,5,1,True,PCYES,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/174036/fonte-pcyes-electro-v2-750w-80-plus-bronze-pfc-ativo-rev-2,750.0,Bronze,,False
2026-05-16,fonte,572475,"Fonte Real K-mex Pcwells, Bivolt Chaveada - Pk-501.",0.0,149.9,142.41,5,0,0,True,K-mex,Hardware/Fontes/Fonte 300W,Sem Garantia,True,https://www.kabum.com.br/produto/572475/fonte-real-k-mex-pcwells-bivolt-chaveada-pk-501,,,,False
2026-05-16,fonte,997205,Fonte 850w Thermaltake Toughpower Gt Atx 3.1 PCie 5.1 80 Plus Gold Full Modular Ps-tpt-0850fnfagb-3,0.0,910.0,819.0,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/997205/fonte-850w-thermaltake-toughpower-gt-atx-3-1-pcie-5-1-80-plus-gold-full-modular-ps-tpt-0850fnfagb-3,850.0,Gold,Full,False
2026-05-16,fonte,167503,"Fonte Mymax ATX, 200W, 24 Pinos, 2 SATA, Sem Cabo",0.0,54.32,48.89,10,0,0,True,Mymax,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/167503/fonte-mymax-atx-200w-24-pinos-2-sata-sem-cabo,200.0,,,False
2026-05-16,fonte,166050,"Fonte Aerocool VX-500, 500W, Bivolt, ATX, Preto, EN57136",0.0,224.9,224.9,0,0,0,True,AERO COOL,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/166050/fonte-aerocool-vx-500-500w-bivolt-atx-preto-en57136,500.0,,,False
2026-05-16,fonte,191302,"Fonte Brasil Pc, ATX, 600W Real, 24 Pinos Box - Bpc/6350",0.0,133.54,133.54,0,3,4,True,Brasil PC,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/191302/fonte-brasil-pc-atx-600w-real-24-pinos-box-bpc-6350,600.0,,,False
2026-05-16,fonte,232020,"Fonte BRX 750W Rainbow RGB, ATX, 80 Plus Bronze, PFC Ativo",0.0,397.13,377.27,5,3,7,True,BRX,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/232020/fonte-brx-750w-rainbow-rgb-atx-80-plus-bronze-pfc-ativo,750.0,Bronze,,False
2026-05-16,fonte,173822,"Fonte Dazz Gamer ATX, 750W Real, 80 Plus Bronze, PFC Ativo",0.0,533.01,479.71,10,4,1,True,Dazz,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/173822/fonte-dazz-gamer-atx-750w-real-80-plus-bronze-pfc-ativo,750.0,Bronze,,False
2026-05-16,fonte,523435,"Fonte 60w L Magsafe 1 Oem, Compativel Com, Macbook Pro, A1278, A1342, A1181, A1185, Ano 2008 e 2012",0.0,119.99,119.99,0,0,0,True,OEM,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/523435/fonte-60w-l-magsafe-1-oem-compativel-com-macbook-pro-a1278-a1342-a1181-a1185-ano-2008-e-2012,,,,False
2026-05-16,fonte,506273,Fonte Gamer Revenger 80 Plus Bronze Maximus 550w,0.0,270.0,237.6,12,0,0,True,Knup,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/506273/fonte-gamer-revenger-80-plus-bronze-maximus-550w,550.0,Bronze,,False
2026-05-16,fonte,609909,Fonte Duex Dx-600fse++ White Series 600w 80 Plus Bronze Pfc Ativo Full Modular C/ Cabo Branca,0.0,307.9,307.9,0,5,2,True,Duex,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/609909/fonte-duex-dx-600fse-white-series-600w-80-plus-bronze-pfc-ativo-full-modular-c-cabo-branca,600.0,Bronze,Full,False
2026-05-16,fonte,431252,Fonte Fortrek ATX 200w RMS Sem Cabo 20+4p,0.0,58.88,58.88,0,0,0,True,Fortrek,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/431252/fonte-fortrek-atx-200w-rms-sem-cabo-20-4p,200.0,,,False
2026-05-16,fonte,591969,Fonte Gamer Corsair Cx650 650w 80 Plus Bronze Cp-9020278-br U Unica Unica,0.0,579.0,579.0,0,0,0,True,Corsair,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/591969/fonte-gamer-corsair-cx650-650w-80-plus-bronze-cp-9020278-br-u-unica-unica,650.0,Bronze,,False
2026-05-16,fonte,524410,"Fonte Redragon Atx 750w, 80 Plus Gold, Rgb, Pfc Ativo, Full Modular, Preto",0.0,838.95,746.67,11,0,0,True,Redragon,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/524410/fonte-redragon-atx-750w-80-plus-gold-rgb-pfc-ativo-full-modular-preto,750.0,Gold,Full,False
2026-05-16,fonte,478212,"Fonte Automática Brx ATX, 650w, Preto/amarelo",0.0,200.44,188.41,6,5,1,True,BRX,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/478212/fonte-automatica-brx-atx-650w-preto-amarelo,650.0,,,False
2026-05-16,fonte,717874,Fonte Nzxt C750 750w 80 Plus Gold Full Modular - Pa-7g1bb-us,0.0,784.0,689.92,12,0,0,True,NZXT,Hardware/Fontes/Fonte 750W,Sem Garantia,True,https://www.kabum.com.br/produto/717874/fonte-nzxt-c750-750w-80-plus-gold-full-modular-pa-7g1bb-us,750.0,Gold,Full,False
2026-05-16,fonte,683548,Fonte Gamer Ktrok Hyper Thunder 1200w Full Modular Gold Atx 3.1,0.0,1262.1,1198.99,5,0,0,True,Ktrok,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/683548/fonte-gamer-ktrok-hyper-thunder-1200w-full-modular-gold-atx-3-1,1200.0,Gold,Full,False
2026-05-16,fonte,274302,"Fonte Draxen ATX, 600W, 80 Plus Bronze, PFC Ativo - DN600",0.0,270.63,243.57,10,5,17,True,Draxen,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/274302/fonte-draxen-atx-600w-80-plus-bronze-pfc-ativo-dn600,600.0,Bronze,,False
2026-05-16,fonte,171690,"Fonte K-Mex ATX Gamer, 500W, 80 Plus White - EU459",0.0,253.12,222.75,12,0,0,True,K-mex,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/171690/fonte-k-mex-atx-gamer-500w-80-plus-white-eu459,500.0,,,False
2026-05-16,fonte,1031076,Fonte Atx 650w Bluecase RGB650w 80 Plus Bronze Preto,0.0,299.9,284.9,5,0,0,True,Bluecase,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1031076/fonte-atx-650w-bluecase-rgb650w-80-plus-bronze-preto,650.0,Bronze,,False
2026-05-16,fonte,393505,"Fonte Asustor Storage, 65W, 80 Plus, Para Servidor, AS-65W",0.0,496.9,447.21,10,0,0,True,Asustor,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/393505/fonte-asustor-storage-65w-80-plus-para-servidor-as-65w,,,,False
2026-05-16,fonte,987572,Fonte De Alimentação Atx Gamer Branca 400w Real Fnt-400w-bc,0.0,153.54,153.54,0,0,0,True,Hoopson,Hardware/Fontes/Fonte 400W,Sem Garantia,False,https://www.kabum.com.br/produto/987572/fonte-de-alimentacao-atx-gamer-branca-400w-real-fnt-400w-bc,400.0,,,False
2026-05-16,fonte,519011,"Fonte 500w Reference 80 Plus, Bronze, Pfc Ativo, Full Modular Rfps-500wbz",0.0,297.5,294.52,1,0,0,True,Outros,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/519011/fonte-500w-reference-80-plus-bronze-pfc-ativo-full-modular-rfps-500wbz,500.0,Bronze,Full,False
2026-05-16,fonte,520147,"Fonte Pixxo, C/ Cabo 250w - Pgc250",0.0,59.9,59.9,0,0,0,True,Pixxo,Hardware/Fontes/Fonte 250W,Sem Garantia,False,https://www.kabum.com.br/produto/520147/fonte-pixxo-c-cabo-250w-pgc250,250.0,,,False
2026-05-16,fonte,396511,"Fonte Evus, 200W Real, 20/24P, 2 SATA, Com Cabo De Força E Caixa - FT-200W",0.0,86.44,70.88,18,0,0,True,Evus,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/396511/fonte-evus-200w-real-20-24p-2-sata-com-cabo-de-forca-e-caixa-ft-200w,200.0,,,False
2026-05-16,fonte,879190,"Fonte Gigabyte P650g, 650w, 80 Plus Gold, Preto.",0.0,529.97,529.97,0,4,1,True,Gigabyte,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/879190/fonte-gigabyte-p650g-650w-80-plus-gold-preto,650.0,Gold,,False
2026-05-16,fonte,1030055,4718466022578 - Fonte Gamer Lian Li 80 Plus Gold 1200 Watts Rs1200g Wh Br Branco,0.0,1585.46,1458.62,8,0,0,True,Lian Li,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/1030055/4718466022578-fonte-gamer-lian-li-80-plus-gold-1200-watts-rs1200g-wh-br-branco,1200.0,Gold,,False
2026-05-16,fonte,602654,Fonte Atx 500w Real F3 Ft-500 Com Cabo,0.0,269.9,256.4,5,5,1,True,F3,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/602654/fonte-atx-500w-real-f3-ft-500-com-cabo,500.0,,,False
2026-05-16,fonte,572501,"Fonte Cougar Polar X2 1200, 1200w, Full Modular, 80 Plus Platinum - 31px120003p01",0.0,1595.99,1595.99,0,5,1,True,Cougar,Hardware/Fontes/Fonte 1200W,Sem Garantia,True,https://www.kabum.com.br/produto/572501/fonte-cougar-polar-x2-1200-1200w-full-modular-80-plus-platinum-31px120003p01,1200.0,Platinum,Full,False
2026-05-16,fonte,376489,"Fonte Duex DX500FSE, 500W, Bivolt Manual, Preto",0.0,138.6,131.67,5,0,0,True,Duex,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/376489/fonte-duex-dx500fse-500w-bivolt-manual-preto,500.0,,,False
2026-05-16,fonte,184087,"Fonte Chinamate ATX, 200W, Bivolt, CM200",0.0,129.99,129.99,0,0,0,True,Chinamate,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/184087/fonte-chinamate-atx-200w-bivolt-cm200,200.0,,,False
2026-05-16,fonte,577621,"Fonte Atx 500w Fortrek Crusader, Bivolt Manual, Cooler 120mm, Preto - 76955",0.0,169.65,161.17,5,5,2,True,Fortrek,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/577621/fonte-atx-500w-fortrek-crusader-bivolt-manual-cooler-120mm-preto-76955,500.0,,,False
2026-05-16,fonte,191360,"Fonte Duex ATX, 200W",0.0,148.05,148.05,0,0,0,True,Duex,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/191360/fonte-duex-atx-200w,200.0,,,False
2026-05-16,fonte,516308,"Fonte  Onepower, ATX 650w, Autoswitch- Mp-650-opasw",0.0,205.99,205.99,0,5,1,True,Onepower,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/516308/fonte-onepower-atx-650w-autoswitch-mp-650-opasw,650.0,,,False
2026-05-16,fonte,884976,"Fonte 850w 80 Plus Gold Redragon Rgps, RGB, Atx 3.1, Full-modular, White - Gc-ps007w-1 V2",0.0,1096.0,964.48,12,0,0,True,Redragon,Hardware/Fontes/Fonte 850W,Sem Garantia,True,https://www.kabum.com.br/produto/884976/fonte-850w-80-plus-gold-redragon-rgps-rgb-atx-3-1-full-modular-white-gc-ps007w-1-v2,850.0,Gold,Full,False
2026-05-16,fonte,414523,"Fonte ATX 1000w Automatica, Storm-z Full Modular",0.0,589.75,560.26,5,5,1,True,Storm-z,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/414523/fonte-atx-1000w-automatica-storm-z-full-modular,1000.0,,Full,False
2026-05-16,fonte,884981,"Fonte 1200w 80 Plus Gold Redragon Master Rgms, Atx 3.1, Full-modular, Black - Gc-ms05",0.0,1426.83,1426.83,0,0,0,True,Redragon,Hardware/Fontes/Fonte 1200W,Sem Garantia,False,https://www.kabum.com.br/produto/884981/fonte-1200w-80-plus-gold-redragon-master-rgms-atx-3-1-full-modular-black-gc-ms05,1200.0,Gold,Full,False
2026-05-16,fonte,409118,"Testador De Fonte De Alimentação Dex At-01, Digital LCD, 20 E 24 Pinos, ATX",0.0,136.99,123.29,10,0,0,True,DEX,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/409118/testador-de-fonte-de-alimentacao-dex-at-01-digital-lcd-20-e-24-pinos-atx,,,,False
2026-05-16,fonte,486826,"Fonte Cooler Master Gx750, 750W, 80 Plus Gold, Full Modular, PFC Ativo, Preto - Mpe-7501-Afaag.",0.0,1072.86,1072.86,0,0,0,True,Cooler Master,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/486826/fonte-cooler-master-gx750-750w-80-plus-gold-full-modular-pfc-ativo-preto-mpe-7501-afaag-,750.0,Gold,Full,False
2026-05-16,fonte,562637,Teste Fonte Lcd Atx Btx Itx Hdd Sata Power Supply Testador,0.0,139.92,139.92,0,0,0,True,Outros,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/562637/teste-fonte-lcd-atx-btx-itx-hdd-sata-power-supply-testador,,,,False
2026-05-16,fonte,416603,"Fonte Maximus Real, 650w, Revenger, 80plus",0.0,339.99,299.19,12,0,0,True,Outros,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/416603/fonte-maximus-real-650w-revenger-80plus,650.0,,,False
2026-05-16,fonte,892496,Fonte De Alimentação Duex Dx 600w Pfc Ativo - Dx600fse Pfc,0.0,220.0,180.4,18,0,0,True,Duex,Hardware/Fontes/Fonte 600W,Sem Garantia,True,https://www.kabum.com.br/produto/892496/fonte-de-alimentacao-duex-dx-600w-pfc-ativo-dx600fse-pfc,600.0,,,False
2026-05-16,fonte,326623,"Fonte Redragon, 650W, 80 Plus Gold, PFC Ativo, Full Modular - RGPS-650W",0.0,624.96,549.96,12,0,0,True,Redragon,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/326623/fonte-redragon-650w-80-plus-gold-pfc-ativo-full-modular-rgps-650w,650.0,Gold,Full,False
2026-05-16,fonte,723626,"Fonte 1000w Atx C3tech Ps-g1000, Bivolt Automático, 80 Plus Gold, Pfc Ativo, Preta",0.0,938.12,891.21,5,0,0,True,C3Techtech,Hardware/Fontes/Fonte 1000W,Sem Garantia,False,https://www.kabum.com.br/produto/723626/fonte-1000w-atx-c3tech-ps-g1000-bivolt-automatico-80-plus-gold-pfc-ativo-preta,1000.0,Gold,,False
2026-05-16,fonte,918701,Fonte Alimentação Atx 550w Bivolt PC Computador,0.0,369.99,351.49,5,0,0,True,Outros,Hardware/Fontes/Fonte 550W,Sem Garantia,True,https://www.kabum.com.br/produto/918701/fonte-alimentacao-atx-550w-bivolt-pc-computador,550.0,,,False
2026-05-16,fonte,1020332,Fonte Gamer Deepcool Gamerstorm Pn1000d 1000w 80 Plus Gold Atx Preto,0.0,832.89,749.6,10,0,0,True,Deepcool,Hardware/Fontes/Fonte 1000W,Sem Garantia,True,https://www.kabum.com.br/produto/1020332/fonte-gamer-deepcool-gamerstorm-pn1000d-1000w-80-plus-gold-atx-preto,1000.0,Gold,,False
2026-05-16,fonte,273307,"Fonte Bluecase ATX, 600W Real, 80 Plus Bronze, Semi-Modular, BLU600RM-B",0.0,658.9,658.9,0,0,0,True,Bluecase,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/273307/fonte-bluecase-atx-600w-real-80-plus-bronze-semi-modular-blu600rm-b,600.0,Bronze,Semi,False
2026-05-16,fonte,726751,Fonte Gamer Atx 450w Bivolt PC Jogos Alimentação Silenciosa Cowboy,0.0,189.9,189.9,0,0,0,True,Cowboy,Hardware/Fontes/Fonte 450W,Sem Garantia,False,https://www.kabum.com.br/produto/726751/fonte-gamer-atx-450w-bivolt-pc-jogos-alimentacao-silenciosa-cowboy,450.0,,,False
2026-05-16,fonte,183961,"Fonte Hoopson Real, 500W, 115V e 230V - FNT-500W",0.0,319.11,303.15,5,0,0,True,Hoopson,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/183961/fonte-hoopson-real-500w-115v-e-230v-fnt-500w,500.0,,,False
2026-05-16,fonte,503673,"Fonte Gamer Dash, 350w, Preto - Vfg350wpv2",0.0,154.03,154.03,0,0,0,True,Vinik,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/503673/fonte-gamer-dash-350w-preto-vfg350wpv2,350.0,,,False
